main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito
"Departamento En Venta En San Luis Potosí 78, Roma Norte. Six1","San Luis Potosí 78, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1071,depto,venta,32.0,19.414309,-99.1580519,3.0,2.0,3.0,114.0,114.0,5.0,6500000.0,metros_cubicos,POINT (-99.1580519 19.414309),12692,0901500011110,09,015,0001,1110,Urbana
Departamento Cercano Al Ángel De La Independencia ,"San Luis Potosí 78, Roma Nte., 06700 Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1076,depto,venta,32.0,19.414309,-99.1580519,3.0,2.0,2.0,114.0,114.0,5.0,6500000.0,metros_cubicos,POINT (-99.1580519 19.414309),12692,0901500011110,09,015,0001,1110,Urbana
Bellísimo Departamento En San Luis De Potosi Venta Mls 22-933,"Roma Norte, Cuauhtémoc, Distrito Federal",1079,depto,venta,3.0,19.4173639,-99.1594532,1.0,1.0,1.0,76.0,76.0,0.0,5006951.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Bp Departamento En Venta En Col Roma Norte ,"Calle Querétaro 80, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1111,depto,venta,2.0,19.4150948,-99.1583507,1.0,1.0,3.0,99.0,99.0,0.0,855000.0,metros_cubicos,POINT (-99.1583507 19.4150948),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Renta Roma Norte,"Querétaros/n, Roma Norte, Cuauhtémoc, Distrito Federal",1114,depto,renta,14.0,19.415306,-99.158211,2.0,,2.0,0.0,74.0,32.0,18900.0,metros_cubicos,POINT (-99.15821099999999 19.415306),12692,0901500011110,09,015,0001,1110,Urbana
"11402 Frontera, Roma Norte","Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",1129,depto,venta,,19.417042,-99.15546,1.0,1.0,1.0,33.0,33.0,0.0,3950000.0,metros_cubicos,POINT (-99.15546000000001 19.417042),12692,0901500011110,09,015,0001,1110,Urbana
Bello Departamento En Arts Roma Venta Mls #21-2986,"Roma Norte, Cuauhtémoc, Distrito Federal",1155,depto,venta,3.0,19.4173639,-99.1594532,2.0,2.0,2.0,173.0,173.0,0.0,9151840.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento 2 Rec, Terraza Y Cuarto De Servicio En La Roma","San Luis Potosi  78, Roma Norte, Cuauhtémoc, Distrito Federal",1157,depto,venta,1.0,19.414309,-99.1580519,3.0,2.0,2.0,128.0,128.0,3.0,6500000.0,metros_cubicos,POINT (-99.1580519 19.414309),12692,0901500011110,09,015,0001,1110,Urbana
"5049 Córdoba, Roma Norte","Córdoba, Roma Norte, Cuauhtémoc, Distrito Federal",1181,depto,venta,,19.414765,-99.157821,2.0,1.0,3.0,86.0,86.0,0.0,4495000.0,metros_cubicos,POINT (-99.157821 19.414765),12692,0901500011110,09,015,0001,1110,Urbana
Estrena Depto  Boutique   Col. Roma.,"Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",1182,depto,venta,18.0,19.4148864,-99.1549892,2.0,1.0,2.0,129.0,129.0,0.0,8200000.0,metros_cubicos,POINT (-99.1549892 19.4148864),12692,0901500011110,09,015,0001,1110,Urbana
Bello Departamento En Arts Roma Venta Mls #21-2984,"Roma Norte, Cuauhtémoc, Distrito Federal",1186,depto,venta,3.0,19.4173639,-99.1594532,2.0,1.0,2.0,78.0,78.0,0.0,5109840.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Lindo Departamento En Arts Roma Venta Mls #21-2984,"Roma Norte, Cuauhtémoc, Distrito Federal",1199,depto,venta,3.0,19.4173639,-99.1594532,2.0,1.0,2.0,78.0,78.0,0.0,5109480.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Venta Divino Departamento Colonia Roma,"Orizaba 000, Roma Norte, Cuauhtémoc, Distrito Federal",1210,depto,venta,2.0,19.4181947,-99.1596791,2.0,2.0,2.0,193.0,160.0,2.0,10900000.0,metros_cubicos,POINT (-99.15967910000001 19.4181947),12692,0901500011110,09,015,0001,1110,Urbana
Departamento Con Jardin De Venta En La Roma Cuauhtémoc,"Roma Norte, Cuauhtémoc, Distrito Federal",1211,depto,venta,31.0,19.4148032,-99.1578299,1.0,,1.0,70.0,70.0,0.0,4320000.0,metros_cubicos,POINT (-99.1578299 19.4148032),12692,0901500011110,09,015,0001,1110,Urbana
Lindo Departamento En San Luis Potosi Venta Mls #22-946,"Roma Norte, Cuauhtémoc, Distrito Federal",1218,depto,venta,3.0,19.4173639,-99.1594532,1.0,1.0,1.0,60.0,60.0,0.0,5090055.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Exclusivo Departamento En Arts Roma Venta Mls #21-2981,"Roma Norte, Cuauhtémoc, Distrito Federal",1219,depto,venta,3.0,19.4173639,-99.1594532,1.0,1.0,2.0,78.0,78.0,0.0,4483800.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Venta En Roma Norte 22944ru,"Roma Norte, Cuauhtémoc, Distrito Federal",1220,depto,venta,4.0,19.4145621,-99.1566187,1.0,1.0,1.0,110.0,110.0,0.0,7962400.0,metros_cubicos,POINT (-99.1566187 19.4145621),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento En Venta En, Roma Nte.  Six","San Luis Potosí 78, Roma Norte, Ciudad De México, Cdmx, 78, Roma Norte, Cuauhtémoc, Distrito Federal",1240,depto,venta,36.0,19.414309,-99.1580519,3.0,2.0,2.0,114.0,114.0,4.0,6500000.0,metros_cubicos,POINT (-99.1580519 19.414309),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Venta Roma Norte,"Zacatecas73, Roma Norte, Cuauhtémoc, Distrito Federal",1245,depto,venta,1.0,19.4164169,-99.1577302,2.0,,2.0,0.0,139.0,1.0,8170000.0,metros_cubicos,POINT (-99.1577302 19.4164169),12692,0901500011110,09,015,0001,1110,Urbana
Bonito Departamento En Venta. San Luis De Potosi. Mls 22-937,"Roma Norte, Cuauhtémoc, Distrito Federal",1263,depto,venta,26.0,19.4173639,-99.1594532,2.0,1.0,2.0,111.0,111.0,1.0,7781625.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Lindo Departamento En Venta. San Luis De Potosi . Mls 22-947,"Roma Norte, Cuauhtémoc, Distrito Federal",1276,depto,venta,28.0,19.4173639,-99.1594532,2.0,2.0,2.0,158.0,158.0,1.0,10855180.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Hermoso Departamento En Venta. San Luis De Potosi. Mls 22-945,"Roma Norte, Cuauhtémoc, Distrito Federal",1293,depto,venta,29.0,19.4173639,-99.1594532,2.0,2.0,2.0,163.0,163.0,1.0,9935982.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Hermoso Departamento En Venta. San Luis De Potosi. Mls 22-938,"Roma Norte, Cuauhtémoc, Distrito Federal",1301,depto,venta,26.0,19.4173639,-99.1594532,2.0,1.0,2.0,110.0,110.0,1.0,7728211.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Lindo Apartamento En Venta. Arts Roma. Mls #21-2985,"Roma Norte, Cuauhtémoc, Distrito Federal",1319,depto,venta,34.0,19.4173639,-99.1594532,2.0,1.0,2.0,78.0,78.0,1.0,5289380.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Hermoso Departamento En San Luis De Potosi Venta Mls 22-940,"Roma Norte, Cuauhtémoc, Distrito Federal",1322,depto,venta,3.0,19.4173639,-99.1594532,1.0,1.0,1.0,60.0,60.0,0.0,4296668.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Departamentos Nuevos En La Mejor Zona De La Roma,"Coahuila 28, Roma Norte, Cuauhtémoc, Distrito Federal",1360,depto,venta,3.0,19.412393,-99.156231,2.0,,2.0,62.0,62.0,0.0,3820000.0,metros_cubicos,POINT (-99.15623100000001 19.412393),12692,0901500011110,09,015,0001,1110,Urbana
Excelente Departamento En Venta. San Luis De Potosi. Mls 22-936,"Roma Norte, Cuauhtémoc, Distrito Federal",1362,depto,venta,26.0,19.4173639,-99.1594532,2.0,2.0,20.0,171.0,171.0,1.0,11248826.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Cómodo Departamento En Venta. San Luis De Potosi . Mls 22-935,"Roma Norte, Cuauhtémoc, Distrito Federal",1376,depto,venta,26.0,19.4173639,-99.1594532,2.0,1.0,2.0,111.0,111.0,1.0,7463773.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Lindo Departamento En Venta. San Luis De Potosi . Mls 22-933,"Roma Norte, Cuauhtémoc, Distrito Federal",1379,depto,venta,26.0,19.4173639,-99.1594532,1.0,1.0,1.0,76.0,76.0,1.0,5006951.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Increible Departamento En Venta. San Luis De Potosi. Mls 22-932,"Roma Norte, Cuauhtémoc, Distrito Federal",1392,depto,venta,26.0,19.4173639,-99.1594532,2.0,2.0,2.0,146.0,146.0,1.0,9343315.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Lindo Departamento En Venta. San Luis De Potosi . Mls 22-939,"Roma Norte, Cuauhtémoc, Distrito Federal",1393,depto,venta,26.0,19.4173639,-99.1594532,2.0,2.0,2.0,111.0,111.0,1.0,7904170.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Increible Departamento En Venta. San Luis De Potosi. Mls 22-941,"Roma Norte, Cuauhtémoc, Distrito Federal",1397,depto,venta,29.0,19.4173639,-99.1594532,2.0,1.0,2.0,112.0,112.0,1.0,7920037.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Bonito Departamento En Venta. Arts Roma. Mls 21-2981,"Roma Norte, Cuauhtémoc, Distrito Federal",1411,depto,venta,34.0,19.4173639,-99.1594532,1.0,1.0,2.0,78.0,78.0,1.0,4483800.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Hermoso Departamento En Venta. Arts Roma. Mls 21-2983,"Roma Norte, Cuauhtémoc, Distrito Federal",1412,depto,venta,34.0,19.4173639,-99.1594532,2.0,1.0,2.0,78.0,78.0,1.0,4826900.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Bonito Departamento En Venta. Arts Roma. Mls 21-2986,"Roma Norte, Cuauhtémoc, Distrito Federal",1413,depto,venta,34.0,19.4173639,-99.1594532,2.0,2.0,2.0,173.0,173.0,1.0,9151840.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
"1camt Excelente Departamento En Venta Atraves De Remate Bancario, Col. Roma Norte, Cuauthemoc, Cdmx,   2 Recmaras, 2 Baños","Calle Querétaro 80, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1468,depto,venta,20.0,19.4150948,-99.1583507,2.0,1.0,2.0,70.0,70.0,0.0,855000.0,metros_cubicos,POINT (-99.1583507 19.4150948),12692,0901500011110,09,015,0001,1110,Urbana
Querétaro 37  / Roma Norte,"Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",1480,depto,venta,28.0,19.4157572,-99.1561936,1.0,,1.0,45.0,45.0,0.0,3225000.0,metros_cubicos,POINT (-99.15619359999999 19.4157572),12692,0901500011110,09,015,0001,1110,Urbana
San Luis Potosí Roma Norte,"San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal",1485,depto,venta,,19.414793,-99.156543,2.0,1.0,2.0,96.0,96.0,0.0,6853000.0,metros_cubicos,POINT (-99.156543 19.414793),12692,0901500011110,09,015,0001,1110,Urbana
Bonito Departamento En Venta. Andador Adolfo Ruiz. Mls 22-942,"Roma Norte, Cuauhtémoc, Distrito Federal",1489,depto,venta,28.0,19.4173639,-99.1594532,2.0,2.0,2.0,111.0,111.0,1.0,8026715.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Bonito Departamento En Venta. San Luis De Potosi. Mls 22-946,"Roma Norte, Cuauhtémoc, Distrito Federal",1490,depto,venta,28.0,19.4173639,-99.1594532,1.0,1.0,1.0,60.0,60.0,1.0,5090055.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Bonito Departamento En Venta. San Luis De Potosi. Mls 22-943,"Roma Norte, Cuauhtémoc, Distrito Federal",1491,depto,venta,28.0,19.4173639,-99.1594532,1.0,1.0,1.0,60.0,60.0,1.0,4492244.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Venta En Roma Norte Calle Cordoba 21-2983,"Roma Norte, Cuauhtémoc, Distrito Federal",1496,depto,venta,4.0,19.4181605,-99.1584569,2.0,1.0,2.0,78.0,78.0,0.0,4826900.0,metros_cubicos,POINT (-99.1584569 19.4181605),12692,0901500011110,09,015,0001,1110,Urbana
Increible Departamento En Venta. San Luis De Potosi. Mls 22-939,"Roma Norte, Cuauhtémoc, Distrito Federal",1506,depto,venta,28.0,19.4173639,-99.1594532,2.0,2.0,2.0,111.0,111.0,1.0,7904170.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
Bonito Departamento En Venta. Andador Adolfo Ruiz. Mls 22-940,"Roma Norte, Cuauhtémoc, Distrito Federal",1507,depto,venta,28.0,19.4173639,-99.1594532,1.0,1.0,1.0,60.0,60.0,1.0,4296668.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento En Venta En Roma Norte, Con Amenidades","Roma Norte, Cuauhtémoc, Distrito Federal",1510,depto,venta,4.0,19.4123937,-99.1562314,1.0,1.0,1.0,0.0,41.0,0.0,3269750.0,metros_cubicos,POINT (-99.1562314 19.4123937),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Venta Roma Norte,"Roma Nortesn, Roma Norte, Cuauhtémoc, Distrito Federal",1522,depto,venta,32.0,19.417364,-99.159453,4.0,,3.0,0.0,284.0,0.0,12900000.0,metros_cubicos,POINT (-99.159453 19.417364),12692,0901500011110,09,015,0001,1110,Urbana
Roma Norte. Álvaro Obregón. Excelente Ubicación. Mucha Luz,"Álvaro Obregón 42, Roma Norte, Cuauhtémoc, Distrito Federal",1543,depto,renta,1.0,19.4186195,-99.1567143,2.0,2.0,2.0,500.0,120.0,20.0,17500.0,metros_cubicos,POINT (-99.1567143 19.4186195),12692,0901500011110,09,015,0001,1110,Urbana
"Renta Departamento Remodelado, Área De Lavado... | Planta Baja | Acepta Mascota | 50 M²","Roma Norte, Cuauhtémoc, Distrito Federal",1544,depto,renta,48.0,19.4178125,-99.1585625,1.0,,1.0,0.0,50.0,14.0,12000.0,metros_cubicos,POINT (-99.1585625 19.4178125),12692,0901500011110,09,015,0001,1110,Urbana
Ph En Venta Super Iluminado - Roma Norte,"Cordoba, Roma Norte, Cuauhtémoc, Distrito Federal",1566,depto,venta,20.0,19.4124914,-99.1572585,2.0,2.0,2.0,127.0,127.0,0.0,8850000.0,metros_cubicos,POINT (-99.1572585 19.4124914),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento En Colonia Roma Norte, Oportunidad","Cuauhtémoc, Distrito Federal",1567,depto,venta,2.0,19.4180537,-99.1585252,2.0,,3.0,600.0,70.0,0.0,902000.0,metros_cubicos,POINT (-99.1585252 19.4180537),12692,0901500011110,09,015,0001,1110,Urbana
"Roma Norte, Preventa De Departamentos","Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1570,depto,venta,8.0,19.4125049,-99.1560507,2.0,2.0,2.0,43.0,43.0,0.0,3429250.0,metros_cubicos,POINT (-99.15605069999999 19.4125049),12692,0901500011110,09,015,0001,1110,Urbana
Departamento Con Roof Garden,"San Luis Potosi  70, Roma Norte, Cuauhtémoc, Distrito Federal",1582,depto,renta,2.0,19.4143555,-99.1578402,3.0,2.0,1.0,196.0,196.0,0.0,33000.0,metros_cubicos,POINT (-99.1578402 19.4143555),12692,0901500011110,09,015,0001,1110,Urbana
"Único Roma, Departamentos Rodeados De Servicios E Importante","Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1610,depto,venta,,19.4124711,-99.1562223,2.0,1.0,2.0,76.0,76.0,0.0,4210000.0,metros_cubicos,POINT (-99.1562223 19.4124711),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Venta - Roma Norte,"Cordoba, Roma Norte, Cuauhtémoc, Distrito Federal",1614,depto,venta,35.0,19.4124914,-99.1572585,2.0,1.0,2.0,82.0,82.0,0.0,4850000.0,metros_cubicos,POINT (-99.1572585 19.4124914),12692,0901500011110,09,015,0001,1110,Urbana
"2949 - Coahuila, Roma Norte","Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1625,depto,venta,,19.412663,-99.157815,2.0,2.0,2.0,168.0,168.0,0.0,7900000.0,metros_cubicos,POINT (-99.157815 19.412663),12692,0901500011110,09,015,0001,1110,Urbana
"12786 - Frontera, Roma Norte","Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",1628,depto,venta,,19.418004,-99.155611,2.0,1.0,2.0,80.0,80.0,0.0,5395000.0,metros_cubicos,POINT (-99.15561099999999 19.418004),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento En Venta, Roma Norte, Coahuila, (301-m)","Coahuila, Cuauhtémoc, Distrito Federal",1654,depto,venta,12.0,19.417364,-99.159454,1.0,1.0,1.0,0.0,41.0,0.0,3465935.0,metros_cubicos,POINT (-99.159454 19.417364),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento En Venta, Roma Norte, Coahuila (603-s)","Coahuila, Cuauhtémoc, Distrito Federal",1655,depto,venta,12.0,19.417364,-99.159454,2.0,1.0,2.0,0.0,66.0,0.0,7264180.0,metros_cubicos,POINT (-99.159454 19.417364),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Preventa Chihuahua 19,"Chihuahua 19, Roma Norte, Cuauhtémoc, Distrito Federal",1693,depto,venta,1.0,19.418458,-99.1551946,1.0,,1.0,43.0,43.0,0.0,4037800.0,metros_cubicos,POINT (-99.1551946 19.418458),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento En Venta, Calle San Luis Potosí","San Luis Potosí 70, Roma Norte, Cuauhtémoc, Distrito Federal",1704,depto,venta,4.0,19.4143633,-99.1578419,3.0,2.0,1.0,196.0,196.0,0.0,6350000.0,metros_cubicos,POINT (-99.15784189999999 19.4143633),12692,0901500011110,09,015,0001,1110,Urbana
"Ph En Venta , Con Roof Garden Privado Techado","San Luis Potosí  11, Roma Norte, Cuauhtémoc, Distrito Federal",1711,depto,venta,9.0,19.4150517,-99.1552927,1.0,1.0,1.0,54.57,107.5,10.0,3700000.0,metros_cubicos,POINT (-99.1552927 19.4150517),12692,0901500011110,09,015,0001,1110,Urbana
"Venta Loft, Col. Roma Norte","Zacatecas 3, Roma Norte, Cuauhtémoc, Distrito Federal",1729,depto,venta,6.0,19.4170429,-99.1546255,1.0,1.0,1.0,57.7,57.7,0.0,3640000.0,metros_cubicos,POINT (-99.15462549999999 19.4170429),12692,0901500011110,09,015,0001,1110,Urbana
Fy Departamento En Venta Colonia Roma Norte!!,"Calle Querétaro 80, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1751,depto,venta,2.0,19.4150948,-99.1583507,1.0,1.0,2.0,99.0,99.0,0.0,845000.0,metros_cubicos,POINT (-99.1583507 19.4150948),12692,0901500011110,09,015,0001,1110,Urbana
Venta Departamento Col. Roma Norte,"Zacatecas 3, Roma Norte, Cuauhtémoc, Distrito Federal",1773,depto,venta,6.0,19.4170429,-99.1546255,2.0,1.0,2.0,74.0,74.0,0.0,4780000.0,metros_cubicos,POINT (-99.15462549999999 19.4170429),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Venta En La Colonia Roma Norte,"San Luis Potosí 0, Roma Norte, Cuauhtémoc, Distrito Federal",1776,depto,venta,1.0,19.4147222,-99.1558333,2.0,1.0,2.0,100.0,100.0,3.0,7200000.0,metros_cubicos,POINT (-99.1558333 19.4147222),12692,0901500011110,09,015,0001,1110,Urbana
Casa Sola En Venta Roma Norte,"Córdoba199, Roma Norte, Cuauhtémoc, Distrito Federal",1779,casa,venta,8.0,19.414067,-99.157535,4.0,,5.0,327.0,450.0,0.0,1398500.0,metros_cubicos,POINT (-99.157535 19.414067),12692,0901500011110,09,015,0001,1110,Urbana
"*casa Córdoba, Roma Cuauhtémoc  *j*e*","Córdoba 00, Roma Norte, Cuauhtémoc, Distrito Federal",1782,casa,venta,3.0,19.4181605,-99.1584569,4.0,2.0,4.0,220.0,220.0,0.0,1100000.0,metros_cubicos,POINT (-99.1584569 19.4181605),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento 301 En Preventa, Romo Norte, Cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1790,depto,venta,8.0,19.4134711,-99.1552223,2.0,1.0,2.0,43.0,43.0,0.0,2870000.0,metros_cubicos,POINT (-99.15522230000001 19.4134711),12692,0901500011110,09,015,0001,1110,Urbana
"Preventa Departamentos, Zacatecas Col. Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",1791,depto,venta,8.0,19.4167969,-99.1555784,2.0,,2.0,95.0,95.0,0.0,4066000.0,metros_cubicos,POINT (-99.1555784 19.4167969),12692,0901500011110,09,015,0001,1110,Urbana
Departamento En Venta Coahuila Roma Norte Mel,"Coahuila 1, Roma Norte, Cuauhtémoc, Distrito Federal",1792,depto,venta,1.0,19.4129546,-99.1550058,2.0,1.0,2.0,130.0,130.0,3.0,5600000.0,metros_cubicos,POINT (-99.1550058 19.4129546),12692,0901500011110,09,015,0001,1110,Urbana
Departamento Suite Amueblado Con Terraza En La Roma ,"Zacatecas 1, Roma Norte, Cuauhtémoc, Distrito Federal",1796,depto,renta,1.0,19.4170009,-99.1546232,1.0,,1.0,56.0,56.0,0.0,19000.0,metros_cubicos,POINT (-99.1546232 19.4170009),12692,0901500011110,09,015,0001,1110,Urbana
Casa Sola En Venta Roma Norte,"Cordoba199, Roma Norte, Cuauhtémoc, Distrito Federal",1807,casa,venta,2.0,19.414067,-99.157535,4.0,,5.0,327.0,450.0,0.0,1398500.0,metros_cubicos,POINT (-99.157535 19.414067),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento En Col., Roma Norte, Cdmx., En Remate  Jt","Queretaro  80, Roma Norte, Cuauhtémoc, Distrito Federal",1808,depto,venta,2.0,19.4150948,-99.1583507,1.0,1.0,2.0,70.0,70.0,0.0,845000.0,metros_cubicos,POINT (-99.1583507 19.4150948),12692,0901500011110,09,015,0001,1110,Urbana
"Departamento 406 En Preventa, Roma Norte, Cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1820,depto,venta,8.0,19.4134711,-99.1552223,2.0,1.0,2.0,43.0,43.0,0.0,3180000.0,metros_cubicos,POINT (-99.15522230000001 19.4134711),12692,0901500011110,09,015,0001,1110,Urbana
Estrene Depto En Roma Norte A Una Calle De Alvaro Obregon Y Cuauhtemoc,"Frontera 137, Roma Norte, Cuauhtémoc, Distrito Federal",1830,depto,venta,8.0,19.418011,-99.1557064,2.0,1.0,2.0,103.0,103.0,0.0,6732700.0,metros_cubicos,POINT (-99.1557064 19.418011),12692,0901500011110,09,015,0001,1110,Urbana
Preventa Departamento  Con Jardín Ó Terraza En Roma Norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1841,depto,venta,20.0,19.4124955,-99.1577268,2.0,1.0,2.0,126.0,126.0,0.0,6600000.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,09,015,0001,1110,Urbana
Oportunidad De Inmueble En Roma Norte,"Cuauhtémoc, Distrito Federal",1856,depto,venta,2.0,19.4182157,-99.1554664,1.0,1.0,2.0,70.0,70.0,40.0,2130000.0,metros_cubicos,POINT (-99.15546639999999 19.4182157),12692,0901500011110,09,015,0001,1110,Urbana
Preventa Amplio Departamento Con Terraza  En Roma Norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1866,depto,venta,20.0,19.4124955,-99.1577268,2.0,1.0,2.0,132.0,132.0,0.0,6853000.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,09,015,0001,1110,Urbana
