main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,is_depto,Baños_imp,Recámaras_imp,m2_totales_imp,m2_construidos_imp,precio_m2,precio_m2_con,m2_ratio,m2_price_ratio,precio_m2_final
"departamento en venta cuauhtémoc,roma norte gis.22-947","Roma Norte, Cuauhtémoc, Distrito Federal",965,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,2.0,158.0,158.0,0.0,10855180.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1782,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,158.0,158.0,68703.67088607595,68703.67088607595,1.0,1.0,68703.67088607595
"departamento en venta en cuauhtémoc, roma norte. e.c","Roma Norte, Cuauhtémoc, Distrito Federal",971,depto,venta,4.0,19.4356338,-99.1495107,2.0,2.0,2.0,85.0,85.0,12.0,3995000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1783,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,85.0,85.0,47000.0,47000.0,1.0,1.0,47000.0
"departamento en venta en cuauhtémoc ,roma norte gis. 21-1889","Roma Norte, Cuauhtémoc, Distrito Federal",985,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,1.0,67.0,67.0,2.0,4250000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1784,372.0,7.0,55.0,56.0,4.0,1,2.0,1.0,67.0,67.0,63432.835820895525,63432.835820895525,1.0,1.0,63432.835820895525
"departamento en venta en cuauhtémoc ,roma norte gis. 21-1904","Roma Norte, Cuauhtémoc, Distrito Federal",986,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3750000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1785,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,57.0,57.0,65789.47368421052,65789.47368421052,1.0,1.0,65789.47368421052
"departamento en venta en cuauhtémoc, roma norte.  e.c","Roma Norte, Cuauhtémoc, Distrito Federal",987,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3725003.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1786,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,57.0,57.0,65350.929824561405,65350.929824561405,1.0,1.0,65350.929824561405
"departamento en venta en cuauhtémoc,roma norte. ru 22-945 ","Roma Norte, Cuauhtémoc, Distrito Federal",1000,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,2.0,163.0,163.0,0.0,9935984.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1787,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,163.0,163.0,60956.95705521473,60956.95705521473,1.0,1.0,60956.95705521473
fabuloso edificio en renta en roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1044,casa,renta,5.0,19.4356338,-99.1495107,,,,594.0,1146.0,0.0,399031.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1790,372.0,7.0,55.0,56.0,4.0,0,2.0,2.0,594.0,1146.0,115160.46176046175,59690.501121914735,1.9292929292929293,0.518324607329843,59690.501121914735
"departamento en venta roma norte, calle zacatecas 21-2447.  nc","Roma Norte, Cuauhtémoc, Distrito Federal",1060,depto,venta,2.0,19.4356338,-99.1495107,3.0,2.0,3.0,284.0,284.0,1.0,12900005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1791,372.0,7.0,55.0,56.0,4.0,1,3.0,3.0,284.0,284.0,45422.55281690141,45422.55281690141,1.0,1.0,45422.55281690141
"departamento en venta en calle zacatecas,roma norte. ru 22-1619","Roma Norte, Cuauhtémoc, Distrito Federal",1077,depto,venta,2.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3725004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1792,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,57.0,57.0,65350.94736842105,65350.94736842105,1.0,1.0,65350.94736842105
"departamento en venta en calle san luis potosí, roma norte. ru 22-936 ","Roma Norte, Cuauhtémoc, Distrito Federal",1084,depto,venta,2.0,19.4356338,-99.1495107,2.0,2.0,3.0,171.0,171.0,0.0,11248824.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1793,372.0,7.0,55.0,56.0,4.0,1,2.0,3.0,171.0,171.0,65782.59649122808,65782.59649122808,1.0,1.0,65782.59649122808
"departamento en venta en cuauhtémoc,roma norte. ru 22-936   22-936","Roma Norte, Cuauhtémoc, Distrito Federal",1085,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,3.0,171.0,171.0,0.0,11248824.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1794,372.0,7.0,55.0,56.0,4.0,1,2.0,3.0,171.0,171.0,65782.59649122808,65782.59649122808,1.0,1.0,65782.59649122808
"departamento en venta en cuauhtémoc,roma norte. ru 22-936 ","Roma Norte, Cuauhtémoc, Distrito Federal",1096,depto,venta,46.0,19.4356338,-99.1495107,2.0,2.0,3.0,171.0,171.0,1.0,11248824.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1795,372.0,7.0,55.0,56.0,4.0,1,2.0,3.0,171.0,171.0,65782.59649122808,65782.59649122808,1.0,1.0,65782.59649122808
"departamento en venta cuauhtémoc, roma norte gis. 22-2102","Roma Norte, Cuauhtémoc, Distrito Federal",1101,depto,venta,2.0,19.4356338,-99.1495107,3.0,2.0,3.0,151.0,151.0,1.0,10800000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1796,372.0,7.0,55.0,56.0,4.0,1,3.0,3.0,151.0,151.0,71523.17880794701,71523.17880794701,1.0,1.0,71523.17880794701
"departamento en venta en  cuauhtémoc,roma norte gis. 21-4976","Roma Norte, Cuauhtémoc, Distrito Federal",1102,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,34.0,4495000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1797,372.0,7.0,55.0,56.0,4.0,1,2.0,3.0,86.0,86.0,52267.441860465115,52267.441860465115,1.0,1.0,52267.441860465115
"departamento en venta en cuauhtémoc,roma norte gis. 21-1901","Roma Norte, Cuauhtémoc, Distrito Federal",1103,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3725000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1798,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,57.0,57.0,65350.87719298246,65350.87719298246,1.0,1.0,65350.87719298246
"departamento en venta en cuauhtémoc, roma norte 21-1895. nc","Roma Norte, Cuauhtémoc, Distrito Federal",1104,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3640005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1799,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,57.0,57.0,63859.73684210526,63859.73684210526,1.0,1.0,63859.73684210526
"departamento en venta en cuauhtémoc ,roma norte gis. 21-2447","Roma Norte, Cuauhtémoc, Distrito Federal",1119,depto,venta,2.0,19.4356338,-99.1495107,3.0,2.0,3.0,284.0,284.0,1.0,12900000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1801,372.0,7.0,55.0,56.0,4.0,1,3.0,3.0,284.0,284.0,45422.535211267605,45422.535211267605,1.0,1.0,45422.535211267605
"departamento en venta en cuauhtémoc, roma norte 21-1901.  nc","Roma Norte, Cuauhtémoc, Distrito Federal",1136,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3725005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1803,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,57.0,57.0,65350.9649122807,65350.9649122807,1.0,1.0,65350.9649122807
"departamento en venta en cuauhtémoc ,roma norte.  e.c","Roma Norte, Cuauhtémoc, Distrito Federal",1137,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,2.0,71.0,71.0,2.0,4390003.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1804,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,71.0,71.0,61831.028169014084,61831.028169014084,1.0,1.0,61831.028169014084
"departamento en venta roma norte, calle cordoba 21-4976. nc","Roma Norte, Cuauhtémoc, Distrito Federal",1148,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,34.0,4495005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1806,372.0,7.0,55.0,56.0,4.0,1,2.0,3.0,86.0,86.0,52267.5,52267.5,1.0,1.0,52267.5
"departamento en venta en calle cordoba,roma norte. ru 21-2986 ","Roma Norte, Cuauhtémoc, Distrito Federal",1152,depto,venta,2.0,19.4356338,-99.1495107,2.0,2.0,2.0,173.0,173.0,0.0,9151844.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1807,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,173.0,173.0,52900.832369942196,52900.832369942196,1.0,1.0,52900.832369942196
"departamento en venta en  calle cordoba, roma norte. ru 21-2981","Roma Norte, Cuauhtémoc, Distrito Federal",1171,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,2.0,78.0,78.0,0.0,4483804.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1809,372.0,7.0,55.0,56.0,4.0,1,1.0,2.0,78.0,78.0,57484.666666666664,57484.666666666664,1.0,1.0,57484.666666666664
departamento en venta roma norte gio,"Cuauhtémoc, Distrito Federal",1184,depto,venta,29.0,19.4356338,-99.1495107,1.0,,1.0,44.0,44.0,0.0,3585949.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1810,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,44.0,44.0,81498.84090909091,81498.84090909091,1.0,1.0,81498.84090909091
"departamento en venta en cuauhtémoc,roma norte gis.22-946","Roma Norte, Cuauhtémoc, Distrito Federal",1187,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,60.0,60.0,0.0,5090055.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1811,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,60.0,60.0,84834.25,84834.25,1.0,1.0,84834.25
"departamento en venta en calle san luis potosí,roma norte. ru 22-943 ","Roma Norte, Cuauhtémoc, Distrito Federal",1198,depto,venta,2.0,19.4356338,-99.1495107,1.0,1.0,1.0,60.0,60.0,0.0,4492244.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1812,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,60.0,60.0,74870.73333333334,74870.73333333334,1.0,1.0,74870.73333333334
"departamento en venta roma norte, calle cordoba. mls #21-2983 r.k","Roma Norte, Cuauhtémoc, Distrito Federal",1216,depto,venta,2.0,19.4356338,-99.1495107,2.0,1.0,2.0,78.0,78.0,0.0,4826900.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1813,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,78.0,78.0,61883.333333333336,61883.333333333336,1.0,1.0,61883.333333333336
"departamento en venta en calle cordoba, roma norte . ru 21-2985","Roma Norte, Cuauhtémoc, Distrito Federal",1234,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,2.0,78.0,78.0,0.0,5289384.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1814,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,78.0,78.0,67812.61538461539,67812.61538461539,1.0,1.0,67812.61538461539
bello y exclusivo departamento en arts roma venta mls #21-2986,"Roma Norte, Cuauhtémoc, Distrito Federal",1258,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,2.0,173.0,173.0,0.0,9151840.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1815,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,173.0,173.0,52900.80924855491,52900.80924855491,1.0,1.0,52900.80924855491
"departamento en venta roma norte, avenida chapultepec 22-3114. nc","Roma Norte, Cuauhtémoc, Distrito Federal",1279,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,125.0,125.0,-1.0,6800005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1816,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,125.0,125.0,54400.04,54400.04,1.0,1.0,54400.04
"departamento en venta roma norte, av chapultepec. mls #22-3114 r.k","Roma Norte, Cuauhtémoc, Distrito Federal",1292,depto,venta,27.0,19.4356338,-99.1495107,2.0,1.0,2.0,125.0,125.0,-1.0,6800000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1817,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,125.0,125.0,54400.0,54400.0,1.0,1.0,54400.0
"departamento en venta en avenida chapultepec,roma norte. ru 22-3114","Roma Norte, Cuauhtémoc, Distrito Federal",1302,depto,venta,31.0,19.4356338,-99.1495107,2.0,1.0,2.0,125.0,125.0,1.0,6800004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1818,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,125.0,125.0,54400.032,54400.032,1.0,1.0,54400.032
"depa en venta roma norte, avenida insurgentes sur. mls #21-2490 r.k","Roma Norte, Cuauhtémoc, Distrito Federal",1320,depto,venta,49.0,19.4356338,-99.1495107,1.0,1.0,1.0,47.0,47.0,0.0,3715293.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1820,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,47.0,47.0,79048.78723404255,79048.78723404255,1.0,1.0,79048.78723404255
"excelente departamento en venta en roma norte 1hab,1baño,1cajon. f.m","Roma Norte, Cuauhtémoc, Distrito Federal",1334,depto,venta,4.0,19.4356338,-99.1495107,1.0,1.0,1.0,39.0,39.0,0.0,2980000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1821,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,39.0,39.0,76410.2564102564,76410.2564102564,1.0,1.0,76410.2564102564
"depa en venta roma norte, avenida chapultepec. mls #22-3111 r.k","Roma Norte, Cuauhtémoc, Distrito Federal",1380,depto,venta,28.0,19.4356338,-99.1495107,2.0,1.0,1.0,61.0,61.0,-1.0,4430000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1822,372.0,7.0,55.0,56.0,4.0,1,2.0,1.0,61.0,61.0,72622.95081967213,72622.95081967213,1.0,1.0,72622.95081967213
"departamento en venta en avenida chapultepec,roma norte. ru 22-3109","Roma Norte, Cuauhtémoc, Distrito Federal",1381,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,123.0,123.0,-1.0,6650004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1823,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,123.0,123.0,54065.07317073171,54065.07317073171,1.0,1.0,54065.07317073171
"departamento en venta roma norte, calle guanajuato 22-2351.  nc","Roma Norte, Cuauhtémoc, Distrito Federal",1386,depto,venta,58.0,19.4356338,-99.1495107,4.0,2.0,3.0,199.0,199.0,1.0,9900005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1824,372.0,7.0,55.0,56.0,4.0,1,4.0,3.0,199.0,199.0,49748.76884422111,49748.76884422111,1.0,1.0,49748.76884422111
penthouse en venta en cuauhtemoc roma norte 211712rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1388,depto,venta,4.0,19.4356338,-99.1495107,3.0,2.0,2.0,194.0,194.0,0.0,9350000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1825,372.0,7.0,55.0,56.0,4.0,1,3.0,2.0,194.0,194.0,48195.87628865979,48195.87628865979,1.0,1.0,48195.87628865979
"departamento en venta roma norte, av chapultepec. mls #22-3109 r.k","Roma Norte, Cuauhtémoc, Distrito Federal",1394,depto,venta,27.0,19.4356338,-99.1495107,2.0,1.0,2.0,123.0,123.0,-1.0,6650000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1826,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,123.0,123.0,54065.0406504065,54065.0406504065,1.0,1.0,54065.0406504065
"depa en venta roma norte,  avenida chapultepec. mls #22-3107 r.k","Centro, Cuauhtémoc, Distrito Federal",1395,depto,venta,28.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913500.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1827,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,86.0,86.0,57133.72093023256,57133.72093023256,1.0,1.0,57133.72093023256
"departamento en venta en avenida chapultepec,roma norte. ru 22-3107 ","Roma Norte, Cuauhtémoc, Distrito Federal",1398,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913504.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1828,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,86.0,86.0,57133.767441860466,57133.767441860466,1.0,1.0,57133.767441860466
"departamento en venta roma norte, avenida chapultepec 22-3109. nc","Roma Norte, Cuauhtémoc, Distrito Federal",1400,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,123.0,123.0,-1.0,6650005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1829,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,123.0,123.0,54065.081300813006,54065.081300813006,1.0,1.0,54065.081300813006
"departamento en venta roma norte, avenida chapultepec. 22-3107  nc","Roma Norte, Cuauhtémoc, Distrito Federal",1401,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913505.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1830,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,86.0,86.0,57133.77906976744,57133.77906976744,1.0,1.0,57133.77906976744
"departamento en venta roma norte, avenida chapultepec  22-3111.  nc","Roma Norte, Cuauhtémoc, Distrito Federal",1402,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,1.0,61.0,61.0,-1.0,4430005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1831,372.0,7.0,55.0,56.0,4.0,1,2.0,1.0,61.0,61.0,72623.03278688525,72623.03278688525,1.0,1.0,72623.03278688525
"departamento en venta en cuauhtémoc,roma norte gis. 22-2351","Roma Norte, Cuauhtémoc, Distrito Federal",1403,depto,venta,59.0,19.4356338,-99.1495107,4.0,2.0,3.0,199.0,199.0,1.0,9900000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1832,372.0,7.0,55.0,56.0,4.0,1,4.0,3.0,199.0,199.0,49748.74371859297,49748.74371859297,1.0,1.0,49748.74371859297
departamento en venta en cuauhtémoc roma norte mc 22-3107 ,"Roma Norte, Cuauhtémoc, Distrito Federal",1408,depto,venta,13.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913500.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1833,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,86.0,86.0,57133.72093023256,57133.72093023256,1.0,1.0,57133.72093023256
"departamento en venta en calle guanajuato,roma norte. ru 22-2351","Roma Norte, Cuauhtémoc, Distrito Federal",1417,depto,venta,54.0,19.4356338,-99.1495107,4.0,2.0,3.0,199.0,199.0,1.0,9900004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1834,372.0,7.0,55.0,56.0,4.0,1,4.0,3.0,199.0,199.0,49748.763819095475,49748.763819095475,1.0,1.0,49748.763819095475
"departamento en venta en cuauhtémoc,roma norte gis. 21-1895","Roma Norte, Cuauhtémoc, Distrito Federal",1418,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3640000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1835,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,57.0,57.0,63859.649122807015,63859.649122807015,1.0,1.0,63859.649122807015
departamento en venta en cuauhtémoc roma norte rt 22-3107 ,"Roma Norte, Cuauhtémoc, Distrito Federal",1422,depto,venta,14.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913500.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1836,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,86.0,86.0,57133.72093023256,57133.72093023256,1.0,1.0,57133.72093023256
"departamento en venta en  calle cordoba, roma norte. 21-2981nc","Roma Norte, Cuauhtémoc, Distrito Federal",1428,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,2.0,78.0,78.0,0.0,4483800.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1837,372.0,7.0,55.0,56.0,4.0,1,1.0,2.0,78.0,78.0,57484.61538461538,57484.61538461538,1.0,1.0,57484.61538461538
departamento en venta roma norte cdmx cuauhtemoc ro - dv21354,"Cuauhtémoc, Distrito Federal",1472,depto,venta,29.0,19.4356338,-99.1495107,1.0,,1.0,60.0,60.0,0.0,3595001.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1838,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,60.0,60.0,59916.683333333334,59916.683333333334,1.0,1.0,59916.683333333334
"departamento en remate, medellin, roma norte, cuauhtemoc","Cuauhtémoc, Distrito Federal",1497,depto,venta,4.0,19.4356338,-99.1495107,1.0,1.0,2.0,75.0,75.0,0.0,2300000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1840,372.0,7.0,55.0,56.0,4.0,1,1.0,2.0,75.0,75.0,30666.666666666668,30666.666666666668,1.0,1.0,30666.666666666668
"departamento en venta roma norte, calle durango. r.k","Roma Norte, Cuauhtémoc, Distrito Federal",1526,depto,venta,2.0,19.4356338,-99.1495107,3.0,1.0,2.0,122.0,122.0,0.0,8400000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1842,372.0,7.0,55.0,56.0,4.0,1,3.0,2.0,122.0,122.0,68852.45901639345,68852.45901639345,1.0,1.0,68852.45901639345
bello departamento en arts roma venta mls #21-2985,"Roma Norte, Cuauhtémoc, Distrito Federal",1527,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,2.0,78.0,78.0,0.0,5289380.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1843,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,78.0,78.0,67812.56410256411,67812.56410256411,1.0,1.0,67812.56410256411
"departamento en venta en calle articulo 123,centro. ru 22-3130","Roma Norte, Cuauhtémoc, Distrito Federal",1604,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,3.0,104.0,104.0,-1.0,4730004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1844,372.0,7.0,55.0,56.0,4.0,1,2.0,3.0,104.0,104.0,45480.807692307695,45480.807692307695,1.0,1.0,45480.807692307695
"departamento en venta en calle coahuila,roma norte. ru 21-2364","Roma Norte, Cuauhtémoc, Distrito Federal",1617,depto,venta,2.0,19.4356338,-99.1495107,1.0,1.0,1.0,43.0,43.0,0.0,3370004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1845,372.0,7.0,55.0,56.0,4.0,1,1.0,1.0,43.0,43.0,78372.18604651163,78372.18604651163,1.0,1.0,78372.18604651163
"departamento en venta en calle coahuila,roma norte. ru 21-2366 ","Roma Norte, Cuauhtémoc, Distrito Federal",1630,depto,venta,2.0,19.4356338,-99.1495107,2.0,1.0,2.0,126.0,126.0,0.0,6600004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1846,372.0,7.0,55.0,56.0,4.0,1,2.0,2.0,126.0,126.0,52380.98412698413,52380.98412698413,1.0,1.0,52380.98412698413
"departamento en remate, acapulco, roma norte, cuauhtémoc ","Cuauhtémoc, Distrito Federal",1667,depto,venta,4.0,19.4356338,-99.1495107,2.0,2.0,3.0,99.0,99.0,0.0,5374000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,9,15,1,0729,Urbana,1849,372.0,7.0,55.0,56.0,4.0,1,2.0,3.0,99.0,99.0,54282.82828282828,54282.82828282828,1.0,1.0,54282.82828282828
